playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Hip Hop,6rwUlhBm0kdavivjZ2b3sT,Boyz-N-The-Hood,['Eazy-E'],ドライブが楽しくなる洋楽ヒッツ！80年代 METAL,2023-06-30,2023,338320,True,64,0.79,0.727,8,-6.136,1,0.274,0.0349,0.0,0.378,0.653,87.792
The Sound of Hip Hop,0KbIwqCAHmXWu7hrszXY6j,Party We Will Throw Now!,"['Warren G', 'Nate Dogg', 'The Game']",Party We Will Throw Now! - Single,2012-04-24,2012,209412,True,65,0.934,0.562,4,-4.609,0,0.24,0.0476,1.31e-06,0.0608,0.712,96.792
The Sound of Hip Hop,2Adxpr1j5lSihOCsmIfflJ,GET OFF ME (with Travis Scott),"['Kid Cudi', 'Travis Scott']",INSANO,2024-01-12,2024,215240,True,80,0.78,0.41,5,-8.164,1,0.0451,0.0185,0.0,0.153,0.0585,121.919
The Sound of Hip Hop,2aPTvyE09vUCRwVvj0I8WK,Sundress,['A$AP Rocky'],Sundress,2018-11-20,2018,158205,True,81,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005
The Sound of Hip Hop,78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),"['ScHoolboy Q', 'A$AP Rocky']",Habits & Contradictions,2012-01-14,2012,197131,True,71,0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839
The Sound of Hip Hop,2eSJflipjhSKLExuSwuFrO,What's Luv? (feat. Ashanti),"['Fat Joe', 'Ashanti']",What's Luv? (feat. Ashanti),2002-02-05,2002,230400,False,65,0.829,0.688,8,-7.652,1,0.0978,0.0142,2.05e-06,0.0461,0.869,93.857
The Sound of Hip Hop,4UmOTj2C2RIYvTWk5HqOf2,Making Moves with Puff,['Craig Mack'],Project: Funk Da World,1994-01-01,1994,264973,False,39,0.865,0.477,1,-9.557,1,0.324,0.508,0.000113,0.0497,0.888,93.975
The Sound of Hip Hop,0AoHAdFSV5ftNKA7L1tzPC,White Lines (Don't Do It) (Long Version),"['Grandmaster Flash', 'Grandmaster Melle Mel']",White Lines (Don't Do It) - EP,1983-01-01,1983,459733,False,28,0.859,0.692,7,-8.356,1,0.063,0.004,0.0111,0.239,0.675,115.16
The Sound of Hip Hop,1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,"['Ludacris', 'Mystikal', 'I-20']",Word Of Mouf,2001-01-01,2001,270866,True,65,0.777,0.764,1,-5.681,1,0.141,0.243,0.0,0.103,0.174,177.868
The Sound of Hip Hop,5PONCrsJnRyMsHBsnUS6I9,Still,['Geto Boys'],The Resurrection,1996-04-02,1996,239973,True,51,0.687,0.858,7,-6.471,1,0.237,0.0141,0.0,0.158,0.398,87.869
The Sound of Hip Hop,1BKT2I9x4RGKaKqW4up34s,Ruff Ryders' Anthem,['DMX'],It's Dark And Hell Is Hot,1998-05-01,1998,214440,True,74,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991
The Sound of Hip Hop,0lOe1dR2TNkJMCjIcRuw6T,Westside Story,"['The Game', '50 Cent']",The Documentary,2005-01-01,2005,223066,True,64,0.876,0.647,11,-3.917,1,0.28,0.16,0.0,0.238,0.961,86.993
The Sound of Hip Hop,2wAJTrFhCnQyNSD3oUgTZO,Work Out,['J. Cole'],Cole World: The Sideline Story,2011-09-27,2011,235320,True,85,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004
The Sound of Hip Hop,7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,"['T.I.', 'Justin Timberlake']",Paper Trail,2008-09-07,2008,299746,True,71,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021
The Sound of Hip Hop,0UaMYEvWZi0ZqiDOoHU3YI,Lose Control (feat. Ciara & Fat Man Scoop),"['Missy Elliott', 'Ciara', 'Fatman Scoop']",The Cookbook,2005-07-04,2005,226863,True,70,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461
The Sound of Hip Hop,196dRHeZivhxidb3rSeXcE,Music (Remix) (feat. Keith Murray & Redman),"['Erick Sermon', 'Keith Murray', 'Redman']",Music,2001-08-27,2001,216560,True,37,0.914,0.461,10,-9.759,0,0.0993,0.119,1.24e-06,0.163,0.746,100.059
The Sound of Hip Hop,4TqAoRSW8kOKfO4y5R0GLy,All I Ever Wanted,['Mase'],Double Up,1999-01-01,1999,242506,True,60,0.717,0.386,9,-7.052,0,0.13,0.0554,5.16e-06,0.0353,0.863,205.006
The Sound of Hip Hop,3aRiplMITqwiQdqxm4gXl0,New Jack Hustler (Nino's Theme),['ICE-T'],O.G. Original Gangster,1991-01-01,1991,283306,True,45,0.83,0.859,7,-9.213,1,0.124,0.000971,0.0,0.214,0.654,109.321
The Sound of Hip Hop,1dF5Y2dd7Wm4wZKvVjWBpr,1st of Tha Month,['Bone Thugs-N-Harmony'],E. 1999 Eternal,1995-07-25,1995,314680,True,70,0.729,0.581,5,-8.235,0,0.18,0.0777,3.81e-06,0.696,0.508,74.038
The Sound of Hip Hop,7uyKUBluZJq5ZjuPkbozK7,Work It Out,"['Jurassic 5', 'Dave Matthews Band']",Feedback,2006-01-01,2006,231906,False,52,0.828,0.724,10,-5.099,1,0.14,0.638,0.0,0.0939,0.889,95.528
